id,title,Sentence,pagerank
195,"Drinking, Smoking, and Morality: Do 'Drinkers and Smokers' Constitute a Stigmatised Stereotype or a Real TB Risk Factor in the Time of HIV/AIDS?","Nonetheless, participants in each focus group spontaneously identified stigma as a factor that discouraged individuals to present for and complete treatment.",1.9446533721265538
1341,"Caring for Tuberculosis Patients: Understanding the Plight of Nurses at a Regional Hospital in Limpopo Province, South Africa",Infection control requires both human and material resources for maintenance and support [8] .,1.9439098798735646
1987,The role of mini-bronchoalveolar lavage fluid in the diagnosis of pulmonary tuberculosis in critically ill patients,Case definition of PTB was used the following criteria: person with presumptive severe TB and growth MTB in MGIT or solid LJ culture in at least one sample obtained by Mini-BAL or ETA.,1.9431786268450812
1801,"Evaluation of the tuberculosis programme in Ningxia Hui Autonomous region, the People's Republic of China: a retrospective case study",The lack of treatment increases morbidity and mortality at the patient level; this also increases exposure at the community level as patients remain infectious as long as they are untreated.,1.9419135525873386
2695,Utilization of Chinese medicine for respiratory discomforts by patients with a medical history of tuberculosis in Taiwan,The tendency of patients to seek CM may continue to increase since the co-payment for Chinese medicines is relatively low [50] [51] [52] [53] .,1.9379279384381576
3195,Performance of the TB-LAMP diagnostic assay in reference laboratories: Results from a multicentre study,"Furthermore, the higher throughput of this assay, with up to 14 tests per batched 2-h run, may accommodate laboratories with moderate to high workloads at any level of the health system.",1.9358705810138714
1334,"Caring for Tuberculosis Patients: Understanding the Plight of Nurses at a Regional Hospital in Limpopo Province, South Africa","Working in a high-risk TB setting can lead to harrowing experiences for healthcare, especially where health facilities are poorly equipped and managed.",1.935747540019534
1947,The role of mini-bronchoalveolar lavage fluid in the diagnosis of pulmonary tuberculosis in critically ill patients,"Therefore, the risks/benefits of BAL should be carefully considered in the critical patient scenario prior to the application, using the technique when less invasive methods presents limitations or are not effective for diagnosis [10] .",1.9349170465513497
1669,"Caring for Tuberculosis Patients: Understanding the Plight of Nurses at a Regional Hospital in Limpopo Province, South Africa",Health education should be given to TB patients and their relatives for them to prevent the spread of infection and maintain good hygienic practices.,1.9347549994237587
242,"Drinking, Smoking, and Morality: Do 'Drinkers and Smokers' Constitute a Stigmatised Stereotype or a Real TB Risk Factor in the Time of HIV/AIDS?","The influences of age and education and interaction effects were found to be negligible, so they were removed from the final model which is shown in Table 4 .",1.932689378626244
1004,Surveillance and outbreak report,"On the other hand, almost all children and young adults are estimated to be uninfected [14] [15] [16] , therefore the positivity among children and young adults could be used as a surrogate marker for the risk of contracting TB in contact investigations.",1.9302839308041224
552,Under-reporting of TB cases and associated factors: a case study in China,"India and Indonesia have undertaken efforts to test the accuracy of their reporting systems to help address their high rates of TB (16, 17) .",1.930121593578442
1628,"Caring for Tuberculosis Patients: Understanding the Plight of Nurses at a Regional Hospital in Limpopo Province, South Africa","The working environment was not safe and did not meet the national standards guidelines for a TB ward setting, as recommended by South Africa [31] .",1.9292791245058023
1357,"Caring for Tuberculosis Patients: Understanding the Plight of Nurses at a Regional Hospital in Limpopo Province, South Africa",It was believed that those participants would provide the researcher with the rich data needed to gain insight and discover new meaning in an area of study.,1.9271184967034947
3185,Performance of the TB-LAMP diagnostic assay in reference laboratories: Results from a multicentre study,"Finally, the laboratory in Brazil had lower sensitivity using FM (45.7%) than the more standard ZN (69.4%)the opposite of what would be expected based on a previous meta-analysis of the two methods (Steingart et al., 2006) .",1.926650730709335
3112,Performance of the TB-LAMP diagnostic assay in reference laboratories: Results from a multicentre study,"A full description of the TB-LAMP procedure can be found in the recent World Health Organization (WHO) policy guidance (WHO Policy Guidance, 2016) .",1.9244729143576278
1702,"Evaluation of the tuberculosis programme in Ningxia Hui Autonomous region, the People's Republic of China: a retrospective case study","Despite the evident long-standing TB endemicity, there is very limited published literature for NHAR, with the exception of a small number of local government documents and short journal reports.",1.9242737133496635
2857,Knowledge and awareness of tuberculosis among Roma population in Belgrade: a qualitative study,"Regarding the effectiveness of treatment, some participants thought that TB is a very serious, lethal disease, whereas others thought that it is an unpleasant and long-lasting disease but that it is now curable owing to medical advances.",1.9240828155175556
458,Individual Patient Pathway Analysis: Technical Guide,Section 2 prepares the IPPA ready data; Section 3 reads the data to a set of state-space dimensions; Section 4 trims the unnecessary information out and identifies care seeking episodes; Section 5 augments patient pathways by labelling stages of care seeking; Section 6 computes statistics from the patient pathways and Section 7 visualises the patient pathways step by step.,1.922375420447079
2512,Chest radiology European Radiology,"Incorrect appraisal of disease activity was the most common cause of misdi- In primary TB, CT is used to help identify or confirm the presence of adenopathy [9] and to detect subtle parenchymal sites of primary infection that may be inconspicuous on plain radiographs and may suggest the diagnosis of TB.",1.9223320831459796
1763,"Evaluation of the tuberculosis programme in Ningxia Hui Autonomous region, the People's Republic of China: a retrospective case study","However, the time taken to seek treatment varied between counties.",1.9214256467202495
1173,Tuberculosis infection via the emergency department among inpatients in South Korea: a propensity score matched analysis of the National Inpatient Sample,"Therefore, there is great concern about the risk of ED-acquired TB infection in healthcare workers [9, 11, 26] .",1.9194879598966297
1700,"Evaluation of the tuberculosis programme in Ningxia Hui Autonomous region, the People's Republic of China: a retrospective case study",Only following the SARS outbreak in 2002/2003 [6] was the nationwide internet-based communicable disease reporting system introduced as part of the disease surveillance system for PRC [7] and the DOTS program instigated country-wide.,1.919432200572491
520,Individual Patient Pathway Analysis: Technical Guide,The stages and states in patient pathways should summarise by not only the current states of the three dimensions but also the states before and after.,1.9183600680437578
2744,Utilization of Chinese medicine for respiratory discomforts by patients with a medical history of tuberculosis in Taiwan,"In the future, a high-quality randomized controlled clinical trial with imaging data and species cultures to determine the efficacy of Chinese medicines for TB is expected.",1.9167176790765073
1596,"Caring for Tuberculosis Patients: Understanding the Plight of Nurses at a Regional Hospital in Limpopo Province, South Africa","Nurses are on the front line of fighting all kinds of diseases in the world, and they risk their lives to provide quality healthcare services in the hospital.",1.9152938513997015
2607,Utilization of Chinese medicine for respiratory discomforts by patients with a medical history of tuberculosis in Taiwan,"It was reported that Chinese medicines combined with conventional medicine has beneficial effects for inhibiting Mycobacterium, strengthening the immune system of the body, enhancing the effect of anti-TB drugs, reducing drug resistance, and being relatively safe [23] [24] [25] .",1.914911969103874
1781,"Evaluation of the tuberculosis programme in Ningxia Hui Autonomous region, the People's Republic of China: a retrospective case study",Further work is required to investigate the full effect that these migrants have on TB prevalence.,1.910876905544543
1046,Surveillance and outbreak report,"For eight contacts with negative IGRA test results reported by the implementer health offices, the information on flight date, flight route or flight number was not available, and we were unable to cross-check this with the information from the initiator health offices.",1.910614944613314
850,The discovery and identification of a candidate proteomic biomarker of active tuberculosis,"Only 65% of TB cases were culture positive proven cases, and a minority of culture negative cases may not have TB.",1.9094231972696714
1323,Preliminary Results on Pulmonary Tuberculosis Detection in Chest X-Ray Using Convolutional Neural Networks,"Of the requirements cited above only the first one was met by this study, which leaves open the possibility of bias.",1.9083757973604203
504,Individual Patient Pathway Analysis: Technical Guide,"However, they are necessary for completing the IPPA because some of them may be early events in the diagnosis of TB.",1.9082609224591753
287,"Drinking, Smoking, and Morality: Do 'Drinkers and Smokers' Constitute a Stigmatised Stereotype or a Real TB Risk Factor in the Time of HIV/AIDS?",The youth noted that people turned to drink after finding out they were HIV-positive because they ''would think that their life is over so why not do whatever''.,1.9068686342073728
109,"Drinking, Smoking, and Morality: Do 'Drinkers and Smokers' Constitute a Stigmatised Stereotype or a Real TB Risk Factor in the Time of HIV/AIDS?",A major problem is that drinking and smoking tend to go hand in hand so it is difficult to disentangle the effects of the two habits (Schmidt 2008) .,1.9058947853329953
2243,BMC Infectious Diseases Sex-and age-dependent association of SLC11A1 polymorphisms with tuberculosis in Chinese: a case control study,The difference in mean age between cases and controls could be as large as 19.8 years [47] .,1.9045316358629474
223,"Drinking, Smoking, and Morality: Do 'Drinkers and Smokers' Constitute a Stigmatised Stereotype or a Real TB Risk Factor in the Time of HIV/AIDS?","Options included both social and environmental factors considered to be relevant in a high TB prevalence setting: HIV-co-infection, poverty, overcrowded living conditions, low social status indicated by lack of education and employment, and a tainted character or lack of social respectability indicated by non-conformist or socially discredited behaviour such as laziness, promiscuity, not going to church regularly, frequenting shebeens, and excessive drinking and smoking.",1.9041763805262852
1765,"Evaluation of the tuberculosis programme in Ningxia Hui Autonomous region, the People's Republic of China: a retrospective case study",Shizuishan had the highest proportion of new cases (6.1%) who had sought medical attention but who had waited over 90 days to be correctly diagnosed.,1.903921091695684
2296,BMC Infectious Diseases Sex-and age-dependent association of SLC11A1 polymorphisms with tuberculosis in Chinese: a case control study,"Well-developed health organizations monitor and provide health care to both sexes, and under-notification seems unlikely in Hong Kong.",1.9031793456866777
1309,Preliminary Results on Pulmonary Tuberculosis Detection in Chest X-Ray Using Convolutional Neural Networks,"The observed performance by these metrics alone are within the range of metrics found in the literature, although still far from the highest metrics obtained and did not meet the WHO standards.",1.9026755543658598
1213,Tuberculosis infection via the emergency department among inpatients in South Korea: a propensity score matched analysis of the National Inpatient Sample,"contaminated medical devices and specimen collection) in EDs may be necessary to reduce the risk of transmitting infectious diseases, which would also prevent the transmission of TB infection in EDs.",1.9025539613892828
2178,BMC Infectious Diseases Sex-and age-dependent association of SLC11A1 polymorphisms with tuberculosis in Chinese: a case control study,The relationship between SLC11A1 polymorphisms and TB has been extensively studied in many different populations since the first report by Bellamy and co-workers [25] .,1.9017530075306326
2929,Knowledge and awareness of tuberculosis among Roma population in Belgrade: a qualitative study,"Some similar misconceptions such as blood transfusion, drinking water and food as means of trasmission and TB being an inherited disease were obtained in the study conducted in Croatia [12] .",1.8993293330967835
1417,"Caring for Tuberculosis Patients: Understanding the Plight of Nurses at a Regional Hospital in Limpopo Province, South Africa","Another nurse (N2) added that: \"the working environment is poor since we sit in the wards with patients all day long.",1.8976379514460568
2487,Chest radiology European Radiology,"The prognosis of coinfected patients is poor, the degree of immunosuppression caused by either HIV or associated TB appearing to be the major determinant of survival [32] .",1.8951309863191264
1542,"Caring for Tuberculosis Patients: Understanding the Plight of Nurses at a Regional Hospital in Limpopo Province, South Africa",Each time I hear of TB outbreak in the communities I get stressed because I see large number of people who are still going to die of TB.,1.8903528321247756
3097,Performance of the TB-LAMP diagnostic assay in reference laboratories: Results from a multicentre study,"The lack of rapid and accurate diagnostic tools contributed to the estimated 4.1 million cases of TB that went unreported (TDR, FIND SA, 2006) .",1.888606482966775
2347,Chest radiology European Radiology,"Notably, chest radiographs remain normal in up to 15 % of patients who have proven primary TB [11] .",1.88565300339899
962,Space-Time Clustering Characteristics of Tuberculosis in China,"Although the results of global spatial autocorrelation on new SS+ notification rate didn't indicate significant temporal trend, the statistical analysis of Global Moran's I every year was significant and the clusters were detected by SaTScan in the south-central, northeast and west regions of China.",1.885091045604607
977,Space-Time Clustering Characteristics of Tuberculosis in China,"The national representativeness is better than the other studies of the sample and the bias decreased, due to subject increasing to the whole country for spatial analysis.",1.8840185074916194
1580,"Caring for Tuberculosis Patients: Understanding the Plight of Nurses at a Regional Hospital in Limpopo Province, South Africa","The findings of this study concur with those of the study by Manyisa and van Aswegen [28] , which revealed that South African hospitals' working environments lack resources and managerial support.",1.8839436316048537
819,The discovery and identification of a candidate proteomic biomarker of active tuberculosis,"for TB patients [18] , most cases in the TB group were African patients, while the majority of the control groups were Caucasian, which might result in bias.",1.8834657810134252
1586,"Caring for Tuberculosis Patients: Understanding the Plight of Nurses at a Regional Hospital in Limpopo Province, South Africa","Below are the comments made by the participants: Nurse (N2) indicated that: \"The most painful and traumatizing thing in the TB wards is that patients die in large numbers and it is so stressing to see people dying just before you every day.",1.8826667049991628
1159,Tuberculosis infection via the emergency department among inpatients in South Korea: a propensity score matched analysis of the National Inpatient Sample,"However, there were no differences in the occurrence of extrapulmonary TB between the two groups.",1.8812278505400892
2767,Knowledge and awareness of tuberculosis among Roma population in Belgrade: a qualitative study,"Researchers also reported an increased mortality rate in the period 1982-1996, probably caused by poor economic conditions and migration from war zones [1] .",1.8798472715100738
857,The discovery and identification of a candidate proteomic biomarker of active tuberculosis,A significant minority (35%) of the cases in the dataset used to identify the biomarker were not defined by the diagnostic gold standard.,1.879117977442294
1143,Tuberculosis infection via the emergency department among inpatients in South Korea: a propensity score matched analysis of the National Inpatient Sample,"The matched samples showed negligible imbalance in the baseline characteristics between the two inpatient groups (standardized difference <0.1) ( Table C, see online supplementary material) .",1.8783898925955709
1605,"Caring for Tuberculosis Patients: Understanding the Plight of Nurses at a Regional Hospital in Limpopo Province, South Africa","In spite of this, they do not receive a danger allowance and the hospital does not celebrate TB day as a way of appreciating TB nurses as pioneers in the hospitals who risk their lives in order to fight TB disease.",1.8776199694855922
1002,Surveillance and outbreak report,"However, 8,000 smear-positive TB cases are still reported every year [13] and more than 65% of those involve persons aged 65 years or older, reflecting the ageing population.",1.874617268568716
2164,BMC Infectious Diseases Sex-and age-dependent association of SLC11A1 polymorphisms with tuberculosis in Chinese: a case control study,"In Hong Kong, TB remains prevalent and is still a leading cause of death due to infectious diseases in the past decade [3, 4] .",1.874068282588208
1552,"Caring for Tuberculosis Patients: Understanding the Plight of Nurses at a Regional Hospital in Limpopo Province, South Africa","Despite TB being a curable disease, in almost all new cases, professionals such as psychologists, anthropologists, sociologists, and TB analysts have repeatedly indicated that talking about the disease still causes discomfort and unease in the population, especially within the poorer communities [26] .",1.8738951806355837
3087,A Novel Sample Processing Method for Rapid Detection of Tuberculosis in the Stool of Pediatric Patients Using the Xpert MTB/RIF Assay,"Molecular diagnostic tools such as the Xpert MTB/RIF have the promise to improve diagnosis of TB in this age group, but obtaining a good quality respiratory sample can be difficult in children.",1.8718721001198817
1932,"Epidemiology and Infection Geospatial and hot spot analysis of paediatric tuberculosis infection in Bohol, Philippines","We also recommend that local government officials in partnership with public and private health care providers work together to identify ways of overcoming barriers in access to care, such as travel, especially for individuals requiring DOTS.",1.8713602851602489
985,Space-Time Clustering Characteristics of Tuberculosis in China,Systemic utilization of cluster detection techniques for regular surveillance of TB may help the TB program in disease control activities [30] .,1.8707176739214024
220,"Drinking, Smoking, and Morality: Do 'Drinkers and Smokers' Constitute a Stigmatised Stereotype or a Real TB Risk Factor in the Time of HIV/AIDS?","At the beginning of the interview, respondents were asked to identify the characteristics of people most at risk of TB.",1.8683702662681037
2142,Association of Mannose-binding Lectin Polymorphisms with Tuberculosis Susceptibility among Chinese OPEN,"Comparisons of gender and age between TB patients and controls were performed using the one-sided χ 2 test (SPSS software, version 10.0).",1.8666479537178764
418,"Drinking, Smoking, and Morality: Do 'Drinkers and Smokers' Constitute a Stigmatised Stereotype or a Real TB Risk Factor in the Time of HIV/AIDS?",He reasons that to belong to the 'church' created by the treatment campaigners one ''must submit one's powers of discipline and restraint to the public test'' (Steinberg 2008:181) .,1.8631452754469053
1931,"Epidemiology and Infection Geospatial and hot spot analysis of paediatric tuberculosis infection in Bohol, Philippines",It is paramount for health care providers to begin conducting outreach in these high-risk villages in the form of screening and treatment.,1.861165132314716
1226,Preliminary Results on Pulmonary Tuberculosis Detection in Chest X-Ray Using Convolutional Neural Networks,One of these efforts supports the continued collation of the evidence and best practices for various digital health endeavors in TB prevention and care.,1.8611636245922056
1506,"Caring for Tuberculosis Patients: Understanding the Plight of Nurses at a Regional Hospital in Limpopo Province, South Africa","Nurse (N6) said: \"we are exposed to a great risk of being infected by TB, MDR-TB and XDR-TB because we do not have personal protective materials in place and hmmm the hospital also has poor infection control measures.\"",1.8599269844435897
1600,"Caring for Tuberculosis Patients: Understanding the Plight of Nurses at a Regional Hospital in Limpopo Province, South Africa","Nurse (N1) further indicated that: \"we do not have TB awareness campaign, even just for a day, where the management just appreciates us for the great work that we are doing.",1.8597519866903574
2277,BMC Infectious Diseases Sex-and age-dependent association of SLC11A1 polymorphisms with tuberculosis in Chinese: a case control study,"In the present study, the cases and the controls were matched for both sex and age, and had a very wide age range (from <20 to about 100 years old).",1.856408777140878
1074,Surveillance and outbreak report,"As modelling studies suggest, the risk of contracting TB infection on an aircraft varies from low to moderate and is highest in the rows closest to the index case [33] .",1.856209924301308
2042,Association of Mannose-binding Lectin Polymorphisms with Tuberculosis Susceptibility among Chinese OPEN,"However, in previously reported studies MBL2 polymorphisms have conflicting results showing protection from or susceptibility to TB 5 .",1.8546131275367386
1633,"Caring for Tuberculosis Patients: Understanding the Plight of Nurses at a Regional Hospital in Limpopo Province, South Africa",People who work or receive care in healthcare settings are at higher risk of being infected by TB.,1.8539242709329296
2239,BMC Infectious Diseases Sex-and age-dependent association of SLC11A1 polymorphisms with tuberculosis in Chinese: a case control study,"As the prevalence of tuberculosis varies with sex and age [5, 6] , they are potential confounding factors in case-control studies of tuberculosis.",1.853860279581666
73,"Drinking, Smoking, and Morality: Do 'Drinkers and Smokers' Constitute a Stigmatised Stereotype or a Real TB Risk Factor in the Time of HIV/AIDS?","Importantly, stigma may consist of beliefs that are part of a social process that differentiates against those with a Drinking, Smoking, and Morality 219 disease in negative social as well as biological terms.",1.851486108611843
1005,Surveillance and outbreak report,The local governments of Japan usually comply with the WHO guidelines and conduct contact investigations for contacts of smear-positive index TB patients associated with air travel.,1.8510171725402957
2704,Utilization of Chinese medicine for respiratory discomforts by patients with a medical history of tuberculosis in Taiwan,It must be noted that TB did not appear as a disease name in the records of the Chines medical literature.,1.8501094493163603
1469,"Caring for Tuberculosis Patients: Understanding the Plight of Nurses at a Regional Hospital in Limpopo Province, South Africa","Delays in TB diagnosis is common in many regions worldwide, due to patient related factors, such as stigma, lack of information, dissatisfaction with TB service, inaccessibility of treatment, or provider-related factors such as diagnosis delay, knowledge and skills of healthcare workers, and inadequate infrastructure.",1.8481757726463905
1935,The role of mini-bronchoalveolar lavage fluid in the diagnosis of pulmonary tuberculosis in critically ill patients,"Brazil], TB/HIV co-infection accounts between 69 and 93% of TB cases admitted at an intensive care unit (ICU), usually associated with acute respiratory failure (ARF) and mechanical ventilation (MV) [3, 4] .",1.8460725907492774
88,"Drinking, Smoking, and Morality: Do 'Drinkers and Smokers' Constitute a Stigmatised Stereotype or a Real TB Risk Factor in the Time of HIV/AIDS?","Schmidt (2008) notes that for centuries, TB has been linked anecdotally with environmental risk factors that go hand in hand with poverty such as indoor pollution, tobacco smoke, malnutrition, overcrowded living conditions and excessive alcohol use.",1.8452591950608581
3063,A Novel Sample Processing Method for Rapid Detection of Tuberculosis in the Stool of Pediatric Patients Using the Xpert MTB/RIF Assay,"In a post hoc subgroup analysis, the stool assay at 0.6g, was positive in 8/11 (72.2%) of HIV positive TB cases, 6/6 (100%) of HIV negative or exposed negative TB cases (HIV children exposed at birth but subsequently tested HIV negative) and 2/2 (100%) TB cases of unknown HIV status.",1.8445919547583163
2505,Chest radiology European Radiology,"Finally, patients with sarcoidosis, particularly black people, as well as patients with silicosis, have an increased prevalence of TB [8] .",1.8439976687314896
34,"Drinking, Smoking, and Morality: Do 'Drinkers and Smokers' Constitute a Stigmatised Stereotype or a Real TB Risk Factor in the Time of HIV/AIDS?","Given the high incidence of twin infections, it can be expected that the stigma related to HIV also impacts on the control of TB.",1.8426089742622482
584,Under-reporting of TB cases and associated factors: a case study in China,"Those interviewed included: the reporter responsible for CDC TBIMS, two leaders responsible for infectious diseases, three TB reporters, and four TB clinicians in the two hospitals, and the head of CDC (while the CDC do not work in the hospitals, they are responsible for verifying data entered into TBIMS and are very familiar with the reporting systems).",1.8421097692309056
2696,Utilization of Chinese medicine for respiratory discomforts by patients with a medical history of tuberculosis in Taiwan,"Among patients with TB, most CM users (94.78%) received only Chinese medicines, which is consistent with previous studies investigating other respiratory diseases for which herbal products are frequently used as treatment in CM visits in Taiwan [52, 54] .",1.8402127388273826
876,Space-Time Clustering Characteristics of Tuberculosis in China,The TB epidemic environments which have limited resources and tools to assist decision support need to take account of these limitations.,1.8389278406049765
2313,BMC Infectious Diseases Sex-and age-dependent association of SLC11A1 polymorphisms with tuberculosis in Chinese: a case control study,We showed that the significant association with the 3' polymorphisms of SLC11A1 was restricted to female patients and to young patients (age ≤65 years).,1.8338538371658075
2279,BMC Infectious Diseases Sex-and age-dependent association of SLC11A1 polymorphisms with tuberculosis in Chinese: a case control study,"For stratification by age, the cut-off point of 65 years was used in this study as it was the mean age of the recruited patients and controls.",1.8336000227805964
2046,Association of Mannose-binding Lectin Polymorphisms with Tuberculosis Susceptibility among Chinese OPEN,"For example, in a meta-analysis totally including 880 TB patients and 959 controls of Chinese origin, Shi J and colleagues reported that variants at A/B were associated with increased susceptibility to TB 20 .",1.8326385386448274
2703,Utilization of Chinese medicine for respiratory discomforts by patients with a medical history of tuberculosis in Taiwan,TB patients might also turn to CM doctors in the hopes of relieving their symptoms and improving their health [58] .,1.8324538324514799
3035,A Novel Sample Processing Method for Rapid Detection of Tuberculosis in the Stool of Pediatric Patients Using the Xpert MTB/RIF Assay,Sample processing pressures measured by the GeneXpert instrument and reported by its normal software were not significantly affected by an increase in stool quantity (P>0.01) and were consistently below 60 PSI or approximately one-half of the permitted pressure limit of the assay (Fig 2a) .,1.8299614356803502
45,"Drinking, Smoking, and Morality: Do 'Drinkers and Smokers' Constitute a Stigmatised Stereotype or a Real TB Risk Factor in the Time of HIV/AIDS?","2 Literature 2.1 Stigma Related to the 'New' TB Historically, stigma has been the feature of many diseases, especially those that are sexually transmitted or terminal (Deacon 2005) .",1.8272081778667015
2955,A Novel Sample Processing Method for Rapid Detection of Tuberculosis in the Stool of Pediatric Patients Using the Xpert MTB/RIF Assay,"The World Health Organization (WHO) estimates that over half a million new cases of childhood tuberculosis (TB) occur every year, with an annual mortality of up to 80,000 [1, 2] .",1.8255901920251452
2280,BMC Infectious Diseases Sex-and age-dependent association of SLC11A1 polymorphisms with tuberculosis in Chinese: a case control study,This cut-off point thus allowed similar sample sizes in both young and old age groups.,1.8226351951009183
1585,"Caring for Tuberculosis Patients: Understanding the Plight of Nurses at a Regional Hospital in Limpopo Province, South Africa","As a result, it is important that they receive psychological support regularly in order for them to cope in their working environment and remain productive.",1.821197560749224
2920,Knowledge and awareness of tuberculosis among Roma population in Belgrade: a qualitative study,"Various health problems, such as severe acute respiratory syndrome, avian flu and HIV/AIDS (but not its association with TB), as well as other chronic problems, are reported in the media to a much greater extent than TB [9] .",1.8206034740092543
2944,Knowledge and awareness of tuberculosis among Roma population in Belgrade: a qualitative study,"A lack of confidence in healthcare workers, of which only a few are from the Roma population, has been reported in the literature [2] ; however, our results indicate the opposite.",1.8204574764732195
849,The discovery and identification of a candidate proteomic biomarker of active tuberculosis,"In addition to the technical methods and the statistical discrepancy, the lack of a gold standard diagnosis in 100% of the cases is clearly a limitation of our study.",1.8170947951501226
1653,"Caring for Tuberculosis Patients: Understanding the Plight of Nurses at a Regional Hospital in Limpopo Province, South Africa",It is crucial that we gain more knowledge on how to communicate with patients who are showing side effects or who are likely to default when they are at home.,1.8153332798408315
2775,Knowledge and awareness of tuberculosis among Roma population in Belgrade: a qualitative study,"The causes of this situation are closely related to poverty and exclusion: the unemployment rate among the Roma population is four times higher than the average in Serbia, and 32.5% of the Roma population have none or less than 4 years of education [5] .",1.8140272040045684
2966,A Novel Sample Processing Method for Rapid Detection of Tuberculosis in the Stool of Pediatric Patients Using the Xpert MTB/RIF Assay,This approach may lead to both over and under treatment [1] .,1.8130148348254627
1303,Preliminary Results on Pulmonary Tuberculosis Detection in Chest X-Ray Using Convolutional Neural Networks,"To gather information about a higher number of articles, as well as to evaluate the quality and possible biases of each, a systematic review was chosen as a base for comparison and discussion.",1.8127174928963086
3191,Performance of the TB-LAMP diagnostic assay in reference laboratories: Results from a multicentre study,"In conclusion, while this study was limited in that complete follow-up and standardization of the protocol was not possible, the findings contribute to the growing literature on the performance of molecular assays in the intended populations.",1.81204361450246
3015,A Novel Sample Processing Method for Rapid Detection of Tuberculosis in the Stool of Pediatric Patients Using the Xpert MTB/RIF Assay,"The non-human primate stool samples used in this study were obtained from animals who were being investigated for another purpose under IACUC protocol assurance number A3187-01, and specific protocol approval numbers 13122689, 11090030, 1105870, 12060181, and 11110045.",1.810691373654307
337,"Drinking, Smoking, and Morality: Do 'Drinkers and Smokers' Constitute a Stigmatised Stereotype or a Real TB Risk Factor in the Time of HIV/AIDS?","…AIDS is the recent one, but it also comes in with that.",1.809051123530685
566,Under-reporting of TB cases and associated factors: a case study in China,"Quantitative data included medical records collected from two TB designated hospitals in City P (Hospital A and Hospital B), and TBIMS records for City P. City P includes three counties with similar socio-economic levels, and each of these counties has one designated TB hospital.",1.8088825549773273
522,Individual Patient Pathway Analysis: Technical Guide,"As in the following definition, this step labels care-seeking stages considering the states of the three dimensions.",1.8069156706668759
2306,BMC Infectious Diseases Sex-and age-dependent association of SLC11A1 polymorphisms with tuberculosis in Chinese: a case control study,"On the other hand, young adults have stronger immune system in defence against MTB so that they are less likely to develop the disease.",1.806276188553522
2242,BMC Infectious Diseases Sex-and age-dependent association of SLC11A1 polymorphisms with tuberculosis in Chinese: a case control study,"For example, the proportion of male patients was 67% while the controls were all male blood donors in one study [25] .",1.8053773358199083
3125,Performance of the TB-LAMP diagnostic assay in reference laboratories: Results from a multicentre study,"A culture-positive TB case was diagnosed if a participant had either two scanty or any non-scanty positive MTB culture result, consistent with previous analysis of molecular TB diagnostics (Boehme et al., 2010 (Boehme et al., , 2011 .",1.8040984676611422
2308,BMC Infectious Diseases Sex-and age-dependent association of SLC11A1 polymorphisms with tuberculosis in Chinese: a case control study,This might explain the positive association of the SLC11A1 markers SLC6a/b in young patients rather than in elderly patients with TB.,1.8022734223465633
1805,"Evaluation of the tuberculosis programme in Ningxia Hui Autonomous region, the People's Republic of China: a retrospective case study",Inadequate TB awareness in the community coupled with poor knowledge and/or training of local health workers may increase community exposure and fuel TB transmission.,1.7993419494968916
1235,Preliminary Results on Pulmonary Tuberculosis Detection in Chest X-Ray Using Convolutional Neural Networks,"Once active TB has been excluded, patients with fibrotic lesions should be followed-up, given this population is at the highest risk of developing active TB disease and/or other respiratory complications [9] .",1.799267996553197
2965,A Novel Sample Processing Method for Rapid Detection of Tuberculosis in the Stool of Pediatric Patients Using the Xpert MTB/RIF Assay,"Children are therefore often treated empirically for TB, based on clinical features, chest X-ray findings, tuberculin skin tests, and contact with an index patient.",1.7992205052099117
463,Individual Patient Pathway Analysis: Technical Guide,The patient information contains the basic variables of patients which are relevant to the decision making of either patients or healthcare providers.,1.7979930651746316
2515,Chest radiology European Radiology,"Because miliary disease takes up to 6 weeks to become apparent on plain radiographs, CT may help in early detection of miliary TB [39] .",1.7973095191011543
2366,Chest radiology European Radiology,It occurs in 5±15 % of all infected patients and is most likely in the first 2 years after exposure [6] .,1.7972034836605337
2812,Knowledge and awareness of tuberculosis among Roma population in Belgrade: a qualitative study,Blood analysis shows whether it is contagious or not.,1.7970826699890996
1719,"Evaluation of the tuberculosis programme in Ningxia Hui Autonomous region, the People's Republic of China: a retrospective case study","Direct age standardised incidence (per 100,000 population) were calculated using public health records and the 2006 NHAR census provided by the National Statistical Service of China [11] .",1.7960269035492369
611,Under-reporting of TB cases and associated factors: a case study in China,The first clinician to diagnose patients with suspected TB after a chest X-ray is responsible for completing the infectious disease report card in NNDRS (Process 1 & 5).,1.7958381567681971
2421,Chest radiology European Radiology,"In 2±6 % of primary TB, the hematogenous dissemination of large numbers of viable organisms results in clinical and radiographic evidence of miliary TB [20] .",1.7954710987355875
2818,Knowledge and awareness of tuberculosis among Roma population in Belgrade: a qualitative study,Participants thought that TB could be transmitted in the blood and among family members with the same blood type.,1.7953837579427896
360,"Drinking, Smoking, and Morality: Do 'Drinkers and Smokers' Constitute a Stigmatised Stereotype or a Real TB Risk Factor in the Time of HIV/AIDS?",The shebeen was also described as a high-risk HIV transmission site.,1.795284405873705
